EXPERIMENTALCONDITION,PARTICIPANTID,COMPUTERID,EXPERIMENT,DPS,BLOCKDP,DP,ABSORDER,RELORDER,DATE,TIME,SIMULATEDDAY,DESCRIPTIVEDAY,TYPETRIAL,LEARNINGMODE,ALTERNATIVE,ROUTE,DIRECTION,CONTROLROUTE_C,TREATMENTROUTE_T,WAITING,TRAVEL,JOURNEY
descriptiveTreatmentCondition1,30, C36,3,6,5,13,3,3,23062017,120338,5,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,4,2,6
descriptiveTreatmentCondition1,30, C36,2,6,1,3,4,4,23062017,120449,1,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,6,4,10
descriptiveTreatmentCondition1,30, C36,2,6,1,3,4,4,23062017,120449,3,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,6,4,10
descriptiveTreatmentCondition1,30, C36,2,6,1,3,4,4,23062017,120449,2,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,30, C36,2,6,1,3,4,4,23062017,120449,4,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,30, C36,3,6,2,10,5,5,23062017,120457,5,1, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,30, C36,3,6,2,10,5,5,23062017,120457,5,2, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,30, C36,3,6,2,10,5,5,23062017,120457,5,1, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,4,8,12
descriptiveTreatmentCondition1,30, C36,3,6,2,10,5,5,23062017,120457,5,2, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,4,4,8
descriptiveTreatmentCondition1,30, C36,3,6,3,11,6,6,23062017,120607,5,1, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,8,12
descriptiveTreatmentCondition1,30, C36,3,6,3,11,6,6,23062017,120607,5,2, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,4,8
descriptiveTreatmentCondition1,30, C36,3,6,3,11,6,6,23062017,120607,5,1, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,2,6,8
descriptiveTreatmentCondition1,30, C36,3,6,3,11,6,6,23062017,120607,5,2, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,30, C36,2,6,3,5,7,7,23062017,120635,2,1, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,2,9,11
descriptiveTreatmentCondition1,30, C36,2,6,3,5,7,7,23062017,120635,4,2, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,2,9,11
descriptiveTreatmentCondition1,30, C36,2,6,3,5,7,7,23062017,120635,1,1, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,8,2,10
descriptiveTreatmentCondition1,30, C36,2,6,3,5,7,7,23062017,120635,3,2, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,8,2,10
descriptiveTreatmentCondition1,30, C36,3,6,1,9,8,8,23062017,120645,5,1, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,2,6,8
descriptiveTreatmentCondition1,30, C36,3,6,1,9,8,8,23062017,120645,5,2, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,6,6,12
descriptiveTreatmentCondition1,30, C36,3,6,1,9,8,8,23062017,120645,5,1, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,30, C36,3,6,1,9,8,8,23062017,120645,5,2, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,30, C36,3,6,6,14,9,9,23062017,120659,5,1, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,8,6,14
descriptiveTreatmentCondition1,30, C36,3,6,6,14,9,9,23062017,120659,5,2, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,0,6,6
descriptiveTreatmentCondition1,30, C36,3,6,6,14,9,9,23062017,120659,5,1, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,4,10,14
descriptiveTreatmentCondition1,30, C36,3,6,6,14,9,9,23062017,120659,5,2, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,4,2,6
descriptiveTreatmentCondition1,30, C36,2,6,6,8,10,10,23062017,120709,1,1, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,7,2,9
descriptiveTreatmentCondition1,30, C36,2,6,6,8,10,10,23062017,120709,3,2, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,7,2,9
descriptiveTreatmentCondition1,30, C36,2,6,6,8,10,10,23062017,120709,2,1, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,2,8,10
descriptiveTreatmentCondition1,30, C36,2,6,6,8,10,10,23062017,120709,4,2, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,2,8,10
descriptiveTreatmentCondition1,30, C36,2,6,2,4,11,11,23062017,120723,1,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,9,1,10
descriptiveTreatmentCondition1,30, C36,2,6,2,4,11,11,23062017,120723,3,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,9,1,10
descriptiveTreatmentCondition1,30, C36,2,6,2,4,11,11,23062017,120723,2,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,1,9,10
descriptiveTreatmentCondition1,30, C36,2,6,2,4,11,11,23062017,120723,4,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,1,9,10
descriptiveTreatmentCondition1,30, C36,2,6,5,7,12,12,23062017,120729,1,1, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,2,8,10
descriptiveTreatmentCondition1,30, C36,2,6,5,7,12,12,23062017,120729,3,2, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,2,8,10
descriptiveTreatmentCondition1,30, C36,2,6,5,7,12,12,23062017,120729,2,1, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,8,1,9
descriptiveTreatmentCondition1,30, C36,2,6,5,7,12,12,23062017,120729,4,2, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,8,1,9
descriptiveTreatmentCondition1,30, C36,1,2,2,2,13,13,23062017,120736,1,1, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,6,4,10
descriptiveTreatmentCondition1,30, C36,1,2,2,2,13,13,23062017,120736,3,2, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,6,4,10
descriptiveTreatmentCondition1,30, C36,1,2,2,2,13,13,23062017,120736,2,1, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,6,6,12
descriptiveTreatmentCondition1,30, C36,1,2,2,2,13,13,23062017,120736,4,2, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,6,6,12
descriptiveTreatmentCondition1,30, C36,1,2,1,1,14,14,23062017,120750,2,1, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,30, C36,1,2,1,1,14,14,23062017,120750,4,2, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,30, C36,1,2,1,1,14,14,23062017,120750,1,1, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,30, C36,1,2,1,1,14,14,23062017,120750,3,2, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,28, C11,1,2,1,1,1,1,23062017,114354,1,1, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,28, C11,1,2,1,1,1,1,23062017,114354,3,2, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,28, C11,1,2,1,1,1,1,23062017,114354,2,1, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,28, C11,1,2,1,1,1,1,23062017,114354,4,2, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,28, C11,2,6,6,8,2,2,23062017,114421,2,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,2,8,10
descriptiveTreatmentCondition1,28, C11,2,6,6,8,2,2,23062017,114421,4,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,2,8,10
descriptiveTreatmentCondition1,28, C11,2,6,6,8,2,2,23062017,114421,1,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,7,2,9
descriptiveTreatmentCondition1,28, C11,2,6,6,8,2,2,23062017,114421,3,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,7,2,9
descriptiveTreatmentCondition1,28, C11,2,6,3,5,3,3,23062017,114430,2,1, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,8,2,10
descriptiveTreatmentCondition1,28, C11,2,6,3,5,3,3,23062017,114430,4,2, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,8,2,10
descriptiveTreatmentCondition1,28, C11,2,6,3,5,3,3,23062017,114430,1,1, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,2,9,11
descriptiveTreatmentCondition1,28, C11,2,6,3,5,3,3,23062017,114430,3,2, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,2,9,11
descriptiveTreatmentCondition1,28, C11,2,6,4,6,4,4,23062017,114443,2,1, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,8,2,10
descriptiveTreatmentCondition1,28, C11,2,6,4,6,4,4,23062017,114443,4,2, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,8,2,10
descriptiveTreatmentCondition1,28, C11,2,6,4,6,4,4,23062017,114443,1,1, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,3,8,11
descriptiveTreatmentCondition1,28, C11,2,6,4,6,4,4,23062017,114443,3,2, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,3,8,11
descriptiveTreatmentCondition1,28, C11,3,6,5,13,5,5,23062017,114451,5,1, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,4,10,14
descriptiveTreatmentCondition1,28, C11,3,6,5,13,5,5,23062017,114451,5,2, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,4,2,6
descriptiveTreatmentCondition1,28, C11,3,6,5,13,5,5,23062017,114451,5,1, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,28, C11,3,6,5,13,5,5,23062017,114451,5,2, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,28, C11,3,6,1,9,6,6,23062017,114511,5,1, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,2,6,8
descriptiveTreatmentCondition1,28, C11,3,6,1,9,6,6,23062017,114511,5,2, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,6,6,12
descriptiveTreatmentCondition1,28, C11,3,6,1,9,6,6,23062017,114511,5,1, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,28, C11,3,6,1,9,6,6,23062017,114511,5,2, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,28, C11,2,6,1,3,7,7,23062017,114525,1,1, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,28, C11,2,6,1,3,7,7,23062017,114525,3,2, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,28, C11,2,6,1,3,7,7,23062017,114525,2,1, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,6,4,10
descriptiveTreatmentCondition1,28, C11,2,6,1,3,7,7,23062017,114525,4,2, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,6,4,10
descriptiveTreatmentCondition1,28, C11,3,6,2,10,8,8,23062017,114541,5,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,28, C11,3,6,2,10,8,8,23062017,114541,5,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,4,6,10
descriptiveTreatmentCondition1,28, C11,3,6,2,10,8,8,23062017,114541,5,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,4,4,8
descriptiveTreatmentCondition1,28, C11,3,6,2,10,8,8,23062017,114541,5,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,4,8,12
descriptiveTreatmentCondition1,28, C11,3,6,6,14,9,9,23062017,114601,5,1, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,10,14
descriptiveTreatmentCondition1,28, C11,3,6,6,14,9,9,23062017,114601,5,2, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,4,2,6
descriptiveTreatmentCondition1,28, C11,3,6,6,14,9,9,23062017,114601,5,1, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,8,6,14
descriptiveTreatmentCondition1,28, C11,3,6,6,14,9,9,23062017,114601,5,2, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,0,6,6
descriptiveTreatmentCondition1,28, C11,3,6,4,12,10,10,23062017,114653,5,1, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,0,6,6
descriptiveTreatmentCondition1,28, C11,3,6,4,12,10,10,23062017,114653,5,2, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,8,6,14
descriptiveTreatmentCondition1,28, C11,3,6,4,12,10,10,23062017,114653,5,1, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,28, C11,3,6,4,12,10,10,23062017,114653,5,2, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,28, C11,2,6,5,7,11,11,23062017,114707,2,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,2,8,10
descriptiveTreatmentCondition1,28, C11,2,6,5,7,11,11,23062017,114707,4,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,2,8,10
descriptiveTreatmentCondition1,28, C11,2,6,5,7,11,11,23062017,114707,1,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,8,1,9
descriptiveTreatmentCondition1,28, C11,2,6,5,7,11,11,23062017,114707,3,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,8,1,9
descriptiveTreatmentCondition1,28, C11,3,6,3,11,12,12,23062017,114714,5,1, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,4,4,8
descriptiveTreatmentCondition1,28, C11,3,6,3,11,12,12,23062017,114714,5,2, descriptive, halfRandom, A, treatment, counterclockwise, clockwise, counterclockwise,4,8,12
descriptiveTreatmentCondition1,28, C11,3,6,3,11,12,12,23062017,114714,5,1, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,2,6,8
descriptiveTreatmentCondition1,28, C11,3,6,3,11,12,12,23062017,114714,5,2, descriptive, halfRandom, B, control, clockwise, clockwise, counterclockwise,6,6,12
descriptiveTreatmentCondition1,28, C11,2,6,2,4,13,13,23062017,114725,2,1, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,1,9,10
descriptiveTreatmentCondition1,28, C11,2,6,2,4,13,13,23062017,114725,4,2, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,1,9,10
descriptiveTreatmentCondition1,28, C11,2,6,2,4,13,13,23062017,114725,1,1, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,9,1,10
descriptiveTreatmentCondition1,28, C11,2,6,2,4,13,13,23062017,114725,3,2, descriptive, halfRandom, B, treatment, counterclockwise, clockwise, counterclockwise,9,1,10
descriptiveTreatmentCondition1,28, C11,1,2,2,2,14,14,23062017,114733,1,1, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,6,4,10
descriptiveTreatmentCondition1,28, C11,1,2,2,2,14,14,23062017,114733,3,2, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,6,4,10
descriptiveTreatmentCondition1,28, C11,1,2,2,2,14,14,23062017,114733,2,1, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,28, C11,1,2,2,2,14,14,23062017,114733,4,2, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,6,6,12
descriptiveTreatmentCondition1,26, C16,2,6,1,3,1,1,23062017,103550,2,1, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,26, C16,2,6,1,3,1,1,23062017,103550,4,2, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,26, C16,2,6,1,3,1,1,23062017,103550,1,1, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,6,4,10
descriptiveTreatmentCondition1,26, C16,2,6,1,3,1,1,23062017,103550,3,2, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,6,4,10
descriptiveTreatmentCondition1,26, C16,2,6,2,4,2,2,23062017,103609,2,1, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,9,1,10
descriptiveTreatmentCondition1,26, C16,2,6,2,4,2,2,23062017,103609,4,2, descriptive, halfRandom, A, treatment, clockwise, counterclockwise, clockwise,9,1,10
descriptiveTreatmentCondition1,26, C16,2,6,2,4,2,2,23062017,103609,1,1, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,1,9,10
descriptiveTreatmentCondition1,26, C16,2,6,2,4,2,2,23062017,103609,3,2, descriptive, halfRandom, B, control, counterclockwise, counterclockwise, clockwise,1,9,10
descriptiveTreatmentCondition1,26, C16,3,6,4,12,3,3,23062017,103621,5,1, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,8,6,14
descriptiveTreatmentCondition1,26, C16,3,6,4,12,3,3,23062017,103621,5,2, descriptive, halfRandom, A, control, counterclockwise, counterclockwise, clockwise,0,6,6
descriptiveTreatmentCondition1,26, C16,3,6,4,12,3,3,23062017,103621,5,1, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,26, C16,3,6,4,12,3,3,23062017,103621,5,2, descriptive, halfRandom, B, treatment, clockwise, counterclockwise, clockwise,4,6,10
descriptiveTreatmentCondition1,26, C16,2,6,5,7,4,4,23062017,103635,1,1, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,8,1,9
descriptiveTreatmentCondition1,26, C16,2,6,5,7,4,4,23062017,103635,3,2, descriptive, halfRandom, A, control, clockwise, clockwise, counterclockwise,8,1,9
