"PARTICIPANTID","EXPSESSION","COMPUTERID","COUNTRY","EXPERIMENTTYPE","EXPERIMENTALCONDITION","EXPERIMENTSTAGE","EXPERIMENTBLOCK","DP","BLOCKDP","ORDER","BLOCKORDER","STARTINGTIME","ENDINGTIME","DURATION"
"49","15","F00","UK","experienced","simulatedControlCondition","confirmation","2","8","6","5","3","103143","103149","0:00:06"
"49","15","F00","UK","experienced","simulatedControlCondition","decision","2","3","1","6","4","103224","103226","0:00:02"
"49","15","F00","UK","experienced","simulatedControlCondition","confirmation","2","3","1","6","4","103244","103249","0:00:05"
"49","15","F00","UK","experienced","simulatedControlCondition","decision","2","7","5","7","5","103324","103326","0:00:02"
"49","15","F00","UK","experienced","simulatedControlCondition","confirmation","2","7","5","7","5","103343","103347","0:00:04"
"49","15","F00","UK","experienced","simulatedControlCondition","decision","2","5","3","8","6","103425","103426","0:00:01"
"49","15","F00","UK","experienced","simulatedControlCondition","confirmation","2","5","3","8","6","103446","103451","0:00:05"
"49","15","F00","UK","experienced","simulatedControlCondition","decision","3","9","1","9","1","103921","103923","0:00:02"
"49","15","F00","UK","experienced","simulatedControlCondition","confirmation","3","9","1","9","1","104005","104010","0:00:05"
"49","15","F00","UK","experienced","simulatedControlCondition","decision","3","14","6","10","2","104121","104126","0:00:05"
"49","15","F00","UK","experienced","simulatedControlCondition","confirmation","3","14","6","10","2","104204","104213","0:00:09"
"49","15","F00","UK","experienced","simulatedControlCondition","decision","3","11","3","11","3","104343","104344","0:00:01"
"49","15","F00","UK","experienced","simulatedControlCondition","confirmation","3","11","3","11","3","104421","104427","0:00:06"
"49","15","F00","UK","experienced","simulatedControlCondition","decision","3","10","2","12","4","104538","104542","0:00:04"
"49","15","F00","UK","experienced","simulatedControlCondition","confirmation","3","10","2","12","4","104619","104624","0:00:05"
"49","15","F00","UK","experienced","simulatedControlCondition","decision","3","12","4","13","5","104737","104739","0:00:02"
"49","15","F00","UK","experienced","simulatedControlCondition","confirmation","3","12","4","13","5","104815","104820","0:00:05"
"49","15","F00","UK","experienced","simulatedControlCondition","decision","3","13","5","14","6","104951","104953","0:00:02"
"49","15","F00","UK","experienced","simulatedControlCondition","confirmation","3","13","5","14","6","105028","105031","0:00:03"
"49","15","F00","UK","descriptive","descriptiveControl","choice","3","13","5","1","1","105032","105107","0:00:35"
"49","15","F00","UK","descriptive","descriptiveControl","choice","3","10","2","2","2","105107","105121","0:00:14"
"49","15","F00","UK","descriptive","descriptiveControl","choice","3","14","6","3","3","105121","105151","0:00:30"
"49","15","F00","UK","descriptive","descriptiveControl","choice","1","1","1","4","4","105151","105205","0:00:14"
"49","15","F00","UK","descriptive","descriptiveControl","choice","3","12","4","5","5","105205","105220","0:00:15"
"49","15","F00","UK","descriptive","descriptiveControl","choice","3","9","1","6","6","105220","105235","0:00:15"
"49","15","F00","UK","descriptive","descriptiveControl","choice","2","5","3","7","7","105235","105253","0:00:18"
"49","15","F00","UK","descriptive","descriptiveControl","choice","2","7","5","8","8","105253","105310","0:00:17"
"49","15","F00","UK","descriptive","descriptiveControl","choice","2","3","1","9","9","105310","105319","0:00:09"
"49","15","F00","UK","descriptive","descriptiveControl","choice","1","2","2","10","10","105319","105327","0:00:08"
"49","15","F00","UK","descriptive","descriptiveControl","choice","2","8","6","11","11","105327","105341","0:00:14"
"49","15","F00","UK","descriptive","descriptiveControl","choice","3","11","3","12","12","105341","105417","0:00:36"
"49","15","F00","UK","descriptive","descriptiveControl","choice","2","4","2","13","13","105417","105424","0:00:07"
"49","15","F00","UK","descriptive","descriptiveControl","choice","2","6","4","14","14","105424","105435","0:00:11"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","decision","1","2","2","1","1","100752","100815","0:00:23"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","confirmation","1","2","2","1","1","100836","100846","0:00:10"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","decision","1","1","1","2","2","100928","100930","0:00:02"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","confirmation","1","1","1","2","2","100949","100954","0:00:05"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","decision","2","8","6","3","1","101053","101055","0:00:02"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","8","6","3","1","101114","101122","0:00:08"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","decision","2","6","4","4","2","101201","101203","0:00:02"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","6","4","4","2","101223","101228","0:00:05"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","decision","2","3","1","5","3","101306","101307","0:00:01"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","3","1","5","3","101329","101334","0:00:05"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","decision","2","4","2","6","4","101416","101421","0:00:05"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","4","2","6","4","101440","101442","0:00:02"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","decision","2","5","3","7","5","101520","101525","0:00:05"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","5","3","7","5","101543","101546","0:00:03"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","decision","2","7","5","8","6","101622","101624","0:00:02"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","7","5","8","6","101642","101649","0:00:07"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","decision","3","9","1","9","1","102123","102124","0:00:01"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","9","1","9","1","102203","102208","0:00:05"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","decision","3","13","5","10","2","102319","102321","0:00:02"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","13","5","10","2","102356","102400","0:00:04"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","decision","3","10","2","11","3","102510","102512","0:00:02"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","10","2","11","3","102549","102553","0:00:04"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","decision","3","12","4","12","4","102703","102704","0:00:01"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","12","4","12","4","102739","102743","0:00:04"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","decision","3","14","6","13","5","102853","102855","0:00:02"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","14","6","13","5","102931","102937","0:00:06"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","decision","3","11","3","14","6","103048","103049","0:00:01"
"48","15","C00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","11","3","14","6","103124","103128","0:00:04"
"48","15","C00","UK","descriptive","descriptiveTreatmentCondition1","choice","1","1","1","1","1","103138","103203","0:00:25"
"48","15","C00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","14","6","2","2","103203","103242","0:00:39"
"48","15","C00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","9","1","3","3","103242","103248","0:00:06"
"48","15","C00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","10","2","4","4","103248","103255","0:00:07"
"48","15","C00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","5","3","5","5","103255","103300","0:00:05"
"48","15","C00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","8","6","6","6","103300","103303","0:00:03"
"48","15","C00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","11","3","7","7","103303","103308","0:00:05"
"48","15","C00","UK","descriptive","descriptiveTreatmentCondition1","choice","1","2","2","8","8","103308","103312","0:00:04"
"48","15","C00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","6","4","9","9","103312","103321","0:00:09"
"48","15","C00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","3","1","10","10","103321","103326","0:00:05"
"48","15","C00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","12","4","11","11","103326","103333","0:00:07"
"48","15","C00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","7","5","12","12","103333","103337","0:00:04"
"48","15","C00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","4","2","13","13","103337","103341","0:00:04"
"48","15","C00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","13","5","14","14","103341","103347","0:00:06"
"47","15","B00","UK","experienced","simulatedControlCondition","decision","1","2","2","1","1","101107","101117","0:00:10"
"47","15","B00","UK","experienced","simulatedControlCondition","confirmation","1","2","2","1","1","101139","101152","0:00:13"
"47","15","B00","UK","experienced","simulatedControlCondition","decision","1","1","1","2","2","101234","101242","0:00:08"
"47","15","B00","UK","experienced","simulatedControlCondition","confirmation","1","1","1","2","2","101303","101308","0:00:05"
"47","15","B00","UK","experienced","simulatedControlCondition","decision","2","4","2","3","1","101357","101400","0:00:03"
"47","15","B00","UK","experienced","simulatedControlCondition","confirmation","2","4","2","3","1","101418","101422","0:00:04"
"47","15","B00","UK","experienced","simulatedControlCondition","decision","2","8","6","4","2","101459","101502","0:00:03"
"47","15","B00","UK","experienced","simulatedControlCondition","confirmation","2","8","6","4","2","101520","101524","0:00:04"
"47","15","B00","UK","experienced","simulatedControlCondition","decision","2","7","5","5","3","101601","101603","0:00:02"
"47","15","B00","UK","experienced","simulatedControlCondition","confirmation","2","7","5","5","3","101622","101625","0:00:03"
"47","15","B00","UK","experienced","simulatedControlCondition","decision","2","3","1","6","4","101703","101705","0:00:02"
"47","15","B00","UK","experienced","simulatedControlCondition","confirmation","2","3","1","6","4","101724","101728","0:00:04"
"47","15","B00","UK","experienced","simulatedControlCondition","decision","2","6","4","7","5","101807","101810","0:00:03"
"47","15","B00","UK","experienced","simulatedControlCondition","confirmation","2","6","4","7","5","101828","101833","0:00:05"
"47","15","B00","UK","experienced","simulatedControlCondition","decision","2","5","3","8","6","101913","101915","0:00:02"
"47","15","B00","UK","experienced","simulatedControlCondition","confirmation","2","5","3","8","6","101936","101940","0:00:04"
"47","15","B00","UK","experienced","simulatedControlCondition","decision","3","13","5","9","1","102420","102423","0:00:03"
"47","15","B00","UK","experienced","simulatedControlCondition","confirmation","3","13","5","9","1","102500","102506","0:00:06"
"47","15","B00","UK","experienced","simulatedControlCondition","decision","3","12","4","10","2","102619","102620","0:00:01"
"47","15","B00","UK","experienced","simulatedControlCondition","confirmation","3","12","4","10","2","102657","102701","0:00:04"
"47","15","B00","UK","experienced","simulatedControlCondition","decision","3","11","3","11","3","102816","102818","0:00:02"
"47","15","B00","UK","experienced","simulatedControlCondition","confirmation","3","11","3","11","3","102855","102859","0:00:04"
"47","15","B00","UK","experienced","simulatedControlCondition","decision","3","10","2","12","4","103012","103015","0:00:03"
"47","15","B00","UK","experienced","simulatedControlCondition","confirmation","3","10","2","12","4","103051","103057","0:00:06"
"47","15","B00","UK","experienced","simulatedControlCondition","decision","3","14","6","13","5","103211","103213","0:00:02"
"47","15","B00","UK","experienced","simulatedControlCondition","confirmation","3","14","6","13","5","103249","103252","0:00:03"
"47","15","B00","UK","experienced","simulatedControlCondition","decision","3","9","1","14","6","103406","103408","0:00:02"
"47","15","B00","UK","experienced","simulatedControlCondition","confirmation","3","9","1","14","6","103445","103448","0:00:03"
"47","15","B00","UK","descriptive","descriptiveControl","choice","1","1","1","1","1","103452","103500","0:00:08"
"47","15","B00","UK","descriptive","descriptiveControl","choice","3","10","2","2","2","103500","103505","0:00:05"
"47","15","B00","UK","descriptive","descriptiveControl","choice","2","4","2","3","3","103505","103511","0:00:06"
